lider,Agent_ID,nivel,Date,dias_semana,meta,trabalha
30,25,5,2077-01-18,Segunda-feira,5.2,True
30,25,5,2077-01-19,Terça-feira,5.2,True
30,25,5,2077-01-20,Quarta-feira,5.2,True
30,25,5,2077-01-23,Sábado,0.0,False
30,25,5,2077-01-25,Segunda-feira,5.2,True
30,25,5,2077-01-26,Terça-feira,5.2,True
30,25,5,2077-01-27,Quarta-feira,5.2,True
30,25,5,2077-01-30,Sábado,0.0,False
30,25,5,2077-01-31,Domingo,5.2,True
38,26,1,2077-01-03,Domingo,0.0,False
38,26,1,2077-01-04,Segunda-feira,3.0,True
38,26,1,2077-01-05,Terça-feira,3.0,True
38,26,1,2077-01-06,Quarta-feira,3.0,True
38,26,1,2077-01-07,Quinta-Feira,3.0,True
38,26,1,2077-01-10,Domingo,0.0,False
38,26,1,2077-01-11,Segunda-feira,3.0,True
38,26,1,2077-01-12,Terça-feira,3.0,True
38,26,1,2077-01-13,Quarta-feira,3.0,True
38,26,1,2077-01-14,Quinta-Feira,3.0,True
38,26,1,2077-01-17,Domingo,0.0,False
38,26,1,2077-01-18,Segunda-feira,3.0,True
38,26,1,2077-01-19,Terça-feira,3.0,True
38,26,1,2077-01-20,Quarta-feira,3.0,True
38,26,1,2077-01-21,Quinta-Feira,3.0,True
38,26,1,2077-01-25,Segunda-feira,3.0,True
38,26,1,2077-01-26,Terça-feira,3.0,True
38,26,1,2077-01-27,Quarta-feira,3.0,True
38,26,1,2077-01-28,Quinta-Feira,3.0,True
38,26,1,2077-01-31,Domingo,0.0,False
2,27,1,2077-01-01,Sexta-feira,3.7,True
2,27,1,2077-01-02,Sábado,3.7,True
2,27,1,2077-01-05,Terça-feira,0.0,False
2,27,1,2077-01-06,Quarta-feira,3.7,True
2,27,1,2077-01-07,Quinta-Feira,3.7,True
2,27,1,2077-01-08,Sexta-feira,3.7,True
2,27,1,2077-01-09,Sábado,3.7,True
2,27,1,2077-01-12,Terça-feira,0.0,False
2,27,1,2077-01-13,Quarta-feira,3.7,True
2,27,1,2077-01-14,Quinta-Feira,3.7,True
2,27,1,2077-01-15,Sexta-feira,3.7,True
2,27,1,2077-01-16,Sábado,3.7,True
2,27,1,2077-01-19,Terça-feira,0.0,False
2,27,1,2077-01-20,Quarta-feira,3.7,True
2,27,1,2077-01-21,Quinta-Feira,3.7,True
2,27,1,2077-01-22,Sexta-feira,3.7,True
2,27,1,2077-01-23,Sábado,3.7,True
2,27,1,2077-01-26,Terça-feira,0.0,False
2,27,1,2077-01-27,Quarta-feira,3.7,True
2,27,1,2077-01-28,Quinta-Feira,3.7,True
2,27,1,2077-01-29,Sexta-feira,3.7,True
2,27,1,2077-01-30,Sábado,3.7,True
60,28,3,2077-01-02,Sábado,0.0,False
60,28,3,2077-01-03,Domingo,3.5999999999999996,True
60,28,3,2077-01-05,Terça-feira,0.0,False
60,28,3,2077-01-06,Quarta-feira,3.5999999999999996,True
60,28,3,2077-01-07,Quinta-Feira,3.5999999999999996,True
60,28,3,2077-01-09,Sábado,0.0,False
60,28,3,2077-01-10,Domingo,3.5999999999999996,True
60,28,3,2077-01-12,Terça-feira,0.0,False
60,28,3,2077-01-13,Quarta-feira,3.5999999999999996,True
60,28,3,2077-01-14,Quinta-Feira,3.5999999999999996,True
60,28,3,2077-01-16,Sábado,0.0,False
60,28,3,2077-01-17,Domingo,3.5999999999999996,True
60,28,3,2077-01-19,Terça-feira,0.0,False
60,28,3,2077-01-20,Quarta-feira,3.5999999999999996,True
60,28,3,2077-01-21,Quinta-Feira,3.5999999999999996,True
60,28,3,2077-01-23,Sábado,0.0,False
60,28,3,2077-01-26,Terça-feira,0.0,False
60,28,3,2077-01-27,Quarta-feira,3.5999999999999996,True
60,28,3,2077-01-28,Quinta-Feira,3.5999999999999996,True
60,28,3,2077-01-30,Sábado,0.0,False
60,28,3,2077-01-31,Domingo,3.5999999999999996,True
21,29,4,2077-01-03,Domingo,0.0,False
21,29,4,2077-01-04,Segunda-feira,4.625,True
21,29,4,2077-01-05,Terça-feira,4.625,True
21,29,4,2077-01-06,Quarta-feira,4.625,True
21,29,4,2077-01-07,Quinta-Feira,4.625,True
21,29,4,2077-01-10,Domingo,0.0,False
21,29,4,2077-01-11,Segunda-feira,4.625,True
21,29,4,2077-01-12,Terça-feira,4.625,True
21,29,4,2077-01-13,Quarta-feira,4.625,True
21,29,4,2077-01-14,Quinta-Feira,4.625,True
21,29,4,2077-01-17,Domingo,0.0,False
21,29,4,2077-01-18,Segunda-feira,4.625,True
21,29,4,2077-01-19,Terça-feira,4.625,True
21,29,4,2077-01-20,Quarta-feira,4.625,True
21,29,4,2077-01-21,Quinta-Feira,4.625,True
21,29,4,2077-01-25,Segunda-feira,4.625,True
21,29,4,2077-01-26,Terça-feira,4.625,True
21,29,4,2077-01-27,Quarta-feira,4.625,True
21,29,4,2077-01-28,Quinta-Feira,4.625,True
21,29,4,2077-01-31,Domingo,0.0,False
33,30,2,2077-01-01,Sexta-feira,0.0,False
33,30,2,2077-01-02,Sábado,3.3000000000000003,True
33,30,2,2077-01-03,Domingo,3.3000000000000003,True
33,30,2,2077-01-04,Segunda-feira,3.3000000000000003,True
33,30,2,2077-01-06,Quarta-feira,0.0,False
33,30,2,2077-01-08,Sexta-feira,0.0,False
33,30,2,2077-01-09,Sábado,3.3000000000000003,True
33,30,2,2077-01-10,Domingo,3.3000000000000003,True
33,30,2,2077-01-11,Segunda-feira,3.3000000000000003,True
33,30,2,2077-01-13,Quarta-feira,0.0,False
33,30,2,2077-01-15,Sexta-feira,0.0,False
33,30,2,2077-01-16,Sábado,3.3000000000000003,True
33,30,2,2077-01-17,Domingo,3.3000000000000003,True
33,30,2,2077-01-18,Segunda-feira,3.3000000000000003,True
33,30,2,2077-01-20,Quarta-feira,0.0,False
33,30,2,2077-01-22,Sexta-feira,0.0,False
33,30,2,2077-01-23,Sábado,3.3000000000000003,True
33,30,2,2077-01-25,Segunda-feira,3.3000000000000003,True
33,30,2,2077-01-27,Quarta-feira,0.0,False
33,30,2,2077-01-29,Sexta-feira,0.0,False
33,30,2,2077-01-30,Sábado,3.3000000000000003,True
33,30,2,2077-01-31,Domingo,3.3000000000000003,True
12,31,4,2077-01-02,Sábado,0.0,False
12,31,4,2077-01-03,Domingo,5.0,True
12,31,4,2077-01-04,Segunda-feira,5.0,True
12,31,4,2077-01-05,Terça-feira,5.0,True
12,31,4,2077-01-07,Quinta-Feira,0.0,False
12,31,4,2077-01-09,Sábado,0.0,False
12,31,4,2077-01-10,Domingo,5.0,True
12,31,4,2077-01-11,Segunda-feira,5.0,True
12,31,4,2077-01-12,Terça-feira,5.0,True
12,31,4,2077-01-14,Quinta-Feira,0.0,False
12,31,4,2077-01-16,Sábado,0.0,False
12,31,4,2077-01-17,Domingo,5.0,True
12,31,4,2077-01-18,Segunda-feira,5.0,True
12,31,4,2077-01-19,Terça-feira,5.0,True
12,31,4,2077-01-21,Quinta-Feira,0.0,False
12,31,4,2077-01-23,Sábado,0.0,False
12,31,4,2077-01-25,Segunda-feira,5.0,True
12,31,4,2077-01-26,Terça-feira,5.0,True
12,31,4,2077-01-28,Quinta-Feira,0.0,False
12,31,4,2077-01-30,Sábado,0.0,False
12,31,4,2077-01-31,Domingo,5.0,True
58,32,5,2077-01-01,Sexta-feira,3.9000000000000004,True
58,32,5,2077-01-02,Sábado,3.9000000000000004,True
58,32,5,2077-01-05,Terça-feira,0.0,False
58,32,5,2077-01-06,Quarta-feira,3.9000000000000004,True
58,32,5,2077-01-07,Quinta-Feira,3.9000000000000004,True
58,32,5,2077-01-08,Sexta-feira,3.9000000000000004,True
58,32,5,2077-01-09,Sábado,3.9000000000000004,True
58,32,5,2077-01-12,Terça-feira,0.0,False
58,32,5,2077-01-13,Quarta-feira,3.9000000000000004,True
58,32,5,2077-01-14,Quinta-Feira,3.9000000000000004,True
58,32,5,2077-01-15,Sexta-feira,3.9000000000000004,True
58,32,5,2077-01-16,Sábado,3.9000000000000004,True
58,32,5,2077-01-19,Terça-feira,0.0,False
58,32,5,2077-01-20,Quarta-feira,3.9000000000000004,True
58,32,5,2077-01-21,Quinta-Feira,3.9000000000000004,True
58,32,5,2077-01-22,Sexta-feira,3.9000000000000004,True
58,32,5,2077-01-23,Sábado,3.9000000000000004,True
58,32,5,2077-01-26,Terça-feira,0.0,False
58,32,5,2077-01-27,Quarta-feira,3.9000000000000004,True
58,32,5,2077-01-28,Quinta-Feira,3.9000000000000004,True
58,32,5,2077-01-29,Sexta-feira,3.9000000000000004,True
58,32,5,2077-01-30,Sábado,3.9000000000000004,True
22,33,2,2077-01-01,Sexta-feira,3.3000000000000003,True
22,33,2,2077-01-02,Sábado,3.3000000000000003,True
22,33,2,2077-01-03,Domingo,3.3000000000000003,True
22,33,2,2077-01-05,Terça-feira,0.0,False
22,33,2,2077-01-07,Quinta-Feira,0.0,False
22,33,2,2077-01-08,Sexta-feira,3.3000000000000003,True
22,33,2,2077-01-09,Sábado,3.3000000000000003,True
22,33,2,2077-01-10,Domingo,3.3000000000000003,True
22,33,2,2077-01-12,Terça-feira,0.0,False
22,33,2,2077-01-14,Quinta-Feira,0.0,False
22,33,2,2077-01-15,Sexta-feira,3.3000000000000003,True
22,33,2,2077-01-16,Sábado,3.3000000000000003,True
22,33,2,2077-01-17,Domingo,3.3000000000000003,True
22,33,2,2077-01-19,Terça-feira,0.0,False
22,33,2,2077-01-21,Quinta-Feira,0.0,False
22,33,2,2077-01-22,Sexta-feira,3.3000000000000003,True
22,33,2,2077-01-23,Sábado,3.3000000000000003,True
22,33,2,2077-01-26,Terça-feira,0.0,False
22,33,2,2077-01-28,Quinta-Feira,0.0,False
22,33,2,2077-01-29,Sexta-feira,3.3000000000000003,True
22,33,2,2077-01-30,Sábado,3.3000000000000003,True
22,33,2,2077-01-31,Domingo,3.3000000000000003,True
44,34,3,2077-01-01,Sexta-feira,4.44,True
44,34,3,2077-01-04,Segunda-feira,0.0,False
44,34,3,2077-01-05,Terça-feira,4.44,True
44,34,3,2077-01-06,Quarta-feira,4.44,True
44,34,3,2077-01-07,Quinta-Feira,4.44,True
44,34,3,2077-01-08,Sexta-feira,4.44,True
44,34,3,2077-01-11,Segunda-feira,0.0,False
44,34,3,2077-01-12,Terça-feira,4.44,True
44,34,3,2077-01-13,Quarta-feira,4.44,True
44,34,3,2077-01-14,Quinta-Feira,4.44,True
44,34,3,2077-01-15,Sexta-feira,4.44,True
44,34,3,2077-01-18,Segunda-feira,0.0,False
44,34,3,2077-01-19,Terça-feira,4.44,True
44,34,3,2077-01-20,Quarta-feira,4.44,True
44,34,3,2077-01-21,Quinta-Feira,4.44,True
44,34,3,2077-01-22,Sexta-feira,4.44,True
44,34,3,2077-01-25,Segunda-feira,0.0,False
44,34,3,2077-01-26,Terça-feira,4.44,True
44,34,3,2077-01-27,Quarta-feira,4.44,True
44,34,3,2077-01-28,Quinta-Feira,4.44,True
44,34,3,2077-01-29,Sexta-feira,4.44,True
25,35,3,2077-01-01,Sexta-feira,4.8,True
25,35,3,2077-01-02,Sábado,4.8,True
25,35,3,2077-01-03,Domingo,4.8,True
25,35,3,2077-01-06,Quarta-feira,0.0,False
25,35,3,2077-01-07,Quinta-Feira,4.8,True
25,35,3,2077-01-08,Sexta-feira,4.8,True
25,35,3,2077-01-09,Sábado,4.8,True
25,35,3,2077-01-10,Domingo,4.8,True
25,35,3,2077-01-13,Quarta-feira,0.0,False
25,35,3,2077-01-14,Quinta-Feira,4.8,True
25,35,3,2077-01-15,Sexta-feira,4.8,True
25,35,3,2077-01-16,Sábado,4.8,True
25,35,3,2077-01-17,Domingo,4.8,True
25,35,3,2077-01-20,Quarta-feira,0.0,False
25,35,3,2077-01-21,Quinta-Feira,4.8,True
25,35,3,2077-01-22,Sexta-feira,4.8,True
25,35,3,2077-01-23,Sábado,4.8,True
25,35,3,2077-01-27,Quarta-feira,0.0,False
25,35,3,2077-01-28,Quinta-Feira,4.8,True
25,35,3,2077-01-29,Sexta-feira,4.8,True
25,35,3,2077-01-30,Sábado,4.8,True
25,35,3,2077-01-31,Domingo,4.8,True
49,36,2,2077-01-01,Sexta-feira,3.3000000000000003,True
49,36,2,2077-01-02,Sábado,3.3000000000000003,True
49,36,2,2077-01-03,Domingo,3.3000000000000003,True
49,36,2,2077-01-06,Quarta-feira,0.0,False
49,36,2,2077-01-07,Quinta-Feira,3.3000000000000003,True
49,36,2,2077-01-08,Sexta-feira,3.3000000000000003,True
49,36,2,2077-01-09,Sábado,3.3000000000000003,True
49,36,2,2077-01-10,Domingo,3.3000000000000003,True
49,36,2,2077-01-13,Quarta-feira,0.0,False
49,36,2,2077-01-14,Quinta-Feira,3.3000000000000003,True
49,36,2,2077-01-15,Sexta-feira,3.3000000000000003,True
49,36,2,2077-01-16,Sábado,3.3000000000000003,True
49,36,2,2077-01-17,Domingo,3.3000000000000003,True
49,36,2,2077-01-20,Quarta-feira,0.0,False
49,36,2,2077-01-21,Quinta-Feira,3.3000000000000003,True
49,36,2,2077-01-22,Sexta-feira,3.3000000000000003,True
49,36,2,2077-01-23,Sábado,3.3000000000000003,True
49,36,2,2077-01-27,Quarta-feira,0.0,False
49,36,2,2077-01-28,Quinta-Feira,3.3000000000000003,True
49,36,2,2077-01-29,Sexta-feira,3.3000000000000003,True
49,36,2,2077-01-30,Sábado,3.3000000000000003,True
49,36,2,2077-01-31,Domingo,3.3000000000000003,True
27,37,1,2077-01-01,Sexta-feira,4.0,True
27,37,1,2077-01-02,Sábado,4.0,True
27,37,1,2077-01-03,Domingo,4.0,True
27,37,1,2077-01-04,Segunda-feira,4.0,True
27,37,1,2077-01-07,Quinta-Feira,0.0,False
27,37,1,2077-01-08,Sexta-feira,4.0,True
27,37,1,2077-01-09,Sábado,4.0,True
27,37,1,2077-01-10,Domingo,4.0,True
27,37,1,2077-01-11,Segunda-feira,4.0,True
27,37,1,2077-01-14,Quinta-Feira,0.0,False
27,37,1,2077-01-15,Sexta-feira,4.0,True
27,37,1,2077-01-16,Sábado,4.0,True
27,37,1,2077-01-17,Domingo,4.0,True
27,37,1,2077-01-18,Segunda-feira,4.0,True
27,37,1,2077-01-21,Quinta-Feira,0.0,False
27,37,1,2077-01-22,Sexta-feira,4.0,True
27,37,1,2077-01-23,Sábado,4.0,True
27,37,1,2077-01-25,Segunda-feira,4.0,True
27,37,1,2077-01-28,Quinta-Feira,0.0,False
27,37,1,2077-01-29,Sexta-feira,4.0,True
27,37,1,2077-01-30,Sábado,4.0,True
27,37,1,2077-01-31,Domingo,4.0,True
59,38,2,2077-01-01,Sexta-feira,0.0,False
59,38,2,2077-01-02,Sábado,3.3000000000000003,True
59,38,2,2077-01-03,Domingo,3.3000000000000003,True
59,38,2,2077-01-05,Terça-feira,0.0,False
59,38,2,2077-01-06,Quarta-feira,3.3000000000000003,True
59,38,2,2077-01-08,Sexta-feira,0.0,False
59,38,2,2077-01-09,Sábado,3.3000000000000003,True
59,38,2,2077-01-10,Domingo,3.3000000000000003,True
59,38,2,2077-01-12,Terça-feira,0.0,False
59,38,2,2077-01-13,Quarta-feira,3.3000000000000003,True
59,38,2,2077-01-15,Sexta-feira,0.0,False
59,38,2,2077-01-16,Sábado,3.3000000000000003,True
59,38,2,2077-01-17,Domingo,3.3000000000000003,True
59,38,2,2077-01-19,Terça-feira,0.0,False
59,38,2,2077-01-20,Quarta-feira,3.3000000000000003,True
59,38,2,2077-01-22,Sexta-feira,0.0,False
59,38,2,2077-01-23,Sábado,3.3000000000000003,True
59,38,2,2077-01-26,Terça-feira,0.0,False
59,38,2,2077-01-27,Quarta-feira,3.3000000000000003,True
59,38,2,2077-01-29,Sexta-feira,0.0,False
59,38,2,2077-01-30,Sábado,3.3000000000000003,True
59,38,2,2077-01-31,Domingo,3.3000000000000003,True
42,39,5,2077-01-01,Sexta-feira,3.9000000000000004,True
42,39,5,2077-01-02,Sábado,3.9000000000000004,True
42,39,5,2077-01-04,Segunda-feira,0.0,False
42,39,5,2077-01-05,Terça-feira,3.9000000000000004,True
42,39,5,2077-01-07,Quinta-Feira,0.0,False
42,39,5,2077-01-08,Sexta-feira,3.9000000000000004,True
42,39,5,2077-01-09,Sábado,3.9000000000000004,True
42,39,5,2077-01-11,Segunda-feira,0.0,False
42,39,5,2077-01-12,Terça-feira,3.9000000000000004,True
42,39,5,2077-01-14,Quinta-Feira,0.0,False
42,39,5,2077-01-15,Sexta-feira,3.9000000000000004,True
42,39,5,2077-01-16,Sábado,3.9000000000000004,True
42,39,5,2077-01-18,Segunda-feira,0.0,False
42,39,5,2077-01-19,Terça-feira,3.9000000000000004,True
42,39,5,2077-01-21,Quinta-Feira,0.0,False
42,39,5,2077-01-22,Sexta-feira,3.9000000000000004,True
42,39,5,2077-01-23,Sábado,3.9000000000000004,True
42,39,5,2077-01-25,Segunda-feira,0.0,False
42,39,5,2077-01-26,Terça-feira,3.9000000000000004,True
42,39,5,2077-01-28,Quinta-Feira,0.0,False
42,39,5,2077-01-29,Sexta-feira,3.9000000000000004,True
42,39,5,2077-01-30,Sábado,3.9000000000000004,True
28,40,1,2077-01-02,Sábado,0.0,False
28,40,1,2077-01-03,Domingo,4.0,True
28,40,1,2077-01-04,Segunda-feira,4.0,True
28,40,1,2077-01-05,Terça-feira,4.0,True
28,40,1,2077-01-06,Quarta-feira,4.0,True
28,40,1,2077-01-09,Sábado,0.0,False
28,40,1,2077-01-10,Domingo,4.0,True
28,40,1,2077-01-11,Segunda-feira,4.0,True
28,40,1,2077-01-12,Terça-feira,4.0,True
28,40,1,2077-01-13,Quarta-feira,4.0,True
28,40,1,2077-01-16,Sábado,0.0,False
28,40,1,2077-01-17,Domingo,4.0,True
28,40,1,2077-01-18,Segunda-feira,4.0,True
28,40,1,2077-01-19,Terça-feira,4.0,True
28,40,1,2077-01-20,Quarta-feira,4.0,True
28,40,1,2077-01-23,Sábado,0.0,False
28,40,1,2077-01-25,Segunda-feira,4.0,True
28,40,1,2077-01-26,Terça-feira,4.0,True
28,40,1,2077-01-27,Quarta-feira,4.0,True
28,40,1,2077-01-30,Sábado,0.0,False
28,40,1,2077-01-31,Domingo,4.0,True
60,41,3,2077-01-02,Sábado,0.0,False
60,41,3,2077-01-03,Domingo,3.5999999999999996,True
60,41,3,2077-01-04,Segunda-feira,3.5999999999999996,True
60,41,3,2077-01-05,Terça-feira,3.5999999999999996,True
60,41,3,2077-01-06,Quarta-feira,3.5999999999999996,True
60,41,3,2077-01-09,Sábado,0.0,False
60,41,3,2077-01-10,Domingo,3.5999999999999996,True
60,41,3,2077-01-11,Segunda-feira,3.5999999999999996,True
60,41,3,2077-01-12,Terça-feira,3.5999999999999996,True
60,41,3,2077-01-13,Quarta-feira,3.5999999999999996,True
60,41,3,2077-01-16,Sábado,0.0,False
60,41,3,2077-01-17,Domingo,3.5999999999999996,True
60,41,3,2077-01-18,Segunda-feira,3.5999999999999996,True
60,41,3,2077-01-19,Terça-feira,3.5999999999999996,True
60,41,3,2077-01-20,Quarta-feira,3.5999999999999996,True
60,41,3,2077-01-23,Sábado,0.0,False
60,41,3,2077-01-25,Segunda-feira,3.5999999999999996,True
60,41,3,2077-01-26,Terça-feira,3.5999999999999996,True
60,41,3,2077-01-27,Quarta-feira,3.5999999999999996,True
60,41,3,2077-01-30,Sábado,0.0,False
60,41,3,2077-01-31,Domingo,3.5999999999999996,True
16,42,2,2077-01-01,Sexta-feira,4.4,True
16,42,2,2077-01-02,Sábado,4.4,True
16,42,2,2077-01-03,Domingo,4.4,True
16,42,2,2077-01-05,Terça-feira,0.0,False
16,42,2,2077-01-07,Quinta-Feira,0.0,False
16,42,2,2077-01-08,Sexta-feira,4.4,True
16,42,2,2077-01-09,Sábado,4.4,True
16,42,2,2077-01-10,Domingo,4.4,True
16,42,2,2077-01-12,Terça-feira,0.0,False
16,42,2,2077-01-14,Quinta-Feira,0.0,False
16,42,2,2077-01-15,Sexta-feira,4.4,True
16,42,2,2077-01-16,Sábado,4.4,True
16,42,2,2077-01-17,Domingo,4.4,True
16,42,2,2077-01-19,Terça-feira,0.0,False
16,42,2,2077-01-21,Quinta-Feira,0.0,False
16,42,2,2077-01-22,Sexta-feira,4.4,True
16,42,2,2077-01-23,Sábado,4.4,True
16,42,2,2077-01-26,Terça-feira,0.0,False
16,42,2,2077-01-28,Quinta-Feira,0.0,False
16,42,2,2077-01-29,Sexta-feira,4.4,True
16,42,2,2077-01-30,Sábado,4.4,True
16,42,2,2077-01-31,Domingo,4.4,True
15,43,4,2077-01-03,Domingo,0.0,False
15,43,4,2077-01-04,Segunda-feira,3.75,True
15,43,4,2077-01-05,Terça-feira,3.75,True
15,43,4,2077-01-06,Quarta-feira,3.75,True
15,43,4,2077-01-07,Quinta-Feira,3.75,True
15,43,4,2077-01-10,Domingo,0.0,False
15,43,4,2077-01-11,Segunda-feira,3.75,True
15,43,4,2077-01-12,Terça-feira,3.75,True
15,43,4,2077-01-13,Quarta-feira,3.75,True
15,43,4,2077-01-14,Quinta-Feira,3.75,True
15,43,4,2077-01-17,Domingo,0.0,False
15,43,4,2077-01-18,Segunda-feira,3.75,True
15,43,4,2077-01-19,Terça-feira,3.75,True
15,43,4,2077-01-20,Quarta-feira,3.75,True
15,43,4,2077-01-21,Quinta-Feira,3.75,True
15,43,4,2077-01-25,Segunda-feira,3.75,True
15,43,4,2077-01-26,Terça-feira,3.75,True
15,43,4,2077-01-27,Quarta-feira,3.75,True
15,43,4,2077-01-28,Quinta-Feira,3.75,True
15,43,4,2077-01-31,Domingo,0.0,False
47,44,4,2077-01-01,Sexta-feira,4.625,True
47,44,4,2077-01-02,Sábado,4.625,True
47,44,4,2077-01-03,Domingo,4.625,True
47,44,4,2077-01-05,Terça-feira,0.0,False
47,44,4,2077-01-07,Quinta-Feira,0.0,False
47,44,4,2077-01-08,Sexta-feira,4.625,True
47,44,4,2077-01-09,Sábado,4.625,True
47,44,4,2077-01-10,Domingo,4.625,True
47,44,4,2077-01-12,Terça-feira,0.0,False
47,44,4,2077-01-14,Quinta-Feira,0.0,False
47,44,4,2077-01-15,Sexta-feira,4.625,True
47,44,4,2077-01-16,Sábado,4.625,True
47,44,4,2077-01-17,Domingo,4.625,True
47,44,4,2077-01-19,Terça-feira,0.0,False
47,44,4,2077-01-21,Quinta-Feira,0.0,False
47,44,4,2077-01-22,Sexta-feira,4.625,True
47,44,4,2077-01-23,Sábado,4.625,True
47,44,4,2077-01-26,Terça-feira,0.0,False
47,44,4,2077-01-28,Quinta-Feira,0.0,False
47,44,4,2077-01-29,Sexta-feira,4.625,True
47,44,4,2077-01-30,Sábado,4.625,True
47,44,4,2077-01-31,Domingo,4.625,True
51,45,5,2077-01-01,Sexta-feira,5.2,True
51,45,5,2077-01-02,Sábado,5.2,True
51,45,5,2077-01-04,Segunda-feira,0.0,False
51,45,5,2077-01-06,Quarta-feira,0.0,False
51,45,5,2077-01-07,Quinta-Feira,5.2,True
51,45,5,2077-01-08,Sexta-feira,5.2,True
51,45,5,2077-01-09,Sábado,5.2,True
51,45,5,2077-01-11,Segunda-feira,0.0,False
51,45,5,2077-01-13,Quarta-feira,0.0,False
51,45,5,2077-01-14,Quinta-Feira,5.2,True
51,45,5,2077-01-15,Sexta-feira,5.2,True
51,45,5,2077-01-16,Sábado,5.2,True
51,45,5,2077-01-18,Segunda-feira,0.0,False
51,45,5,2077-01-20,Quarta-feira,0.0,False
51,45,5,2077-01-21,Quinta-Feira,5.2,True
51,45,5,2077-01-22,Sexta-feira,5.2,True
51,45,5,2077-01-23,Sábado,5.2,True
51,45,5,2077-01-25,Segunda-feira,0.0,False
51,45,5,2077-01-27,Quarta-feira,0.0,False
51,45,5,2077-01-28,Quinta-Feira,5.2,True
51,45,5,2077-01-29,Sexta-feira,5.2,True
51,45,5,2077-01-30,Sábado,5.2,True
44,46,4,2077-01-01,Sexta-feira,0.0,False
44,46,4,2077-01-02,Sábado,3.75,True
44,46,4,2077-01-03,Domingo,3.75,True
44,46,4,2077-01-04,Segunda-feira,3.75,True
44,46,4,2077-01-05,Terça-feira,3.75,True
44,46,4,2077-01-08,Sexta-feira,0.0,False
44,46,4,2077-01-09,Sábado,3.75,True
44,46,4,2077-01-10,Domingo,3.75,True
44,46,4,2077-01-11,Segunda-feira,3.75,True
44,46,4,2077-01-12,Terça-feira,3.75,True
44,46,4,2077-01-15,Sexta-feira,0.0,False
44,46,4,2077-01-16,Sábado,3.75,True
44,46,4,2077-01-17,Domingo,3.75,True
44,46,4,2077-01-18,Segunda-feira,3.75,True
44,46,4,2077-01-19,Terça-feira,3.75,True
44,46,4,2077-01-22,Sexta-feira,0.0,False
44,46,4,2077-01-23,Sábado,3.75,True
44,46,4,2077-01-25,Segunda-feira,3.75,True
44,46,4,2077-01-26,Terça-feira,3.75,True
44,46,4,2077-01-29,Sexta-feira,0.0,False
44,46,4,2077-01-30,Sábado,3.75,True
44,46,4,2077-01-31,Domingo,3.75,True
55,47,2,2077-01-01,Sexta-feira,3.3000000000000003,True
55,47,2,2077-01-02,Sábado,3.3000000000000003,True
55,47,2,2077-01-04,Segunda-feira,0.0,False
55,47,2,2077-01-06,Quarta-feira,0.0,False
55,47,2,2077-01-07,Quinta-Feira,3.3000000000000003,True
55,47,2,2077-01-08,Sexta-feira,3.3000000000000003,True
55,47,2,2077-01-09,Sábado,3.3000000000000003,True
55,47,2,2077-01-11,Segunda-feira,0.0,False
55,47,2,2077-01-13,Quarta-feira,0.0,False
55,47,2,2077-01-14,Quinta-Feira,3.3000000000000003,True
55,47,2,2077-01-15,Sexta-feira,3.3000000000000003,True
55,47,2,2077-01-16,Sábado,3.3000000000000003,True
55,47,2,2077-01-18,Segunda-feira,0.0,False
55,47,2,2077-01-20,Quarta-feira,0.0,False
55,47,2,2077-01-21,Quinta-Feira,3.3000000000000003,True
55,47,2,2077-01-22,Sexta-feira,3.3000000000000003,True
55,47,2,2077-01-23,Sábado,3.3000000000000003,True
55,47,2,2077-01-25,Segunda-feira,0.0,False
55,47,2,2077-01-27,Quarta-feira,0.0,False
55,47,2,2077-01-28,Quinta-Feira,3.3000000000000003,True
55,47,2,2077-01-29,Sexta-feira,3.3000000000000003,True
55,47,2,2077-01-30,Sábado,3.3000000000000003,True
52,48,2,2077-01-01,Sexta-feira,0.0,False
52,48,2,2077-01-02,Sábado,4.07,True
52,48,2,2077-01-03,Domingo,4.07,True
52,48,2,2077-01-04,Segunda-feira,4.07,True
52,48,2,2077-01-05,Terça-feira,4.07,True
52,48,2,2077-01-08,Sexta-feira,0.0,False
52,48,2,2077-01-09,Sábado,4.07,True
52,48,2,2077-01-10,Domingo,4.07,True
52,48,2,2077-01-11,Segunda-feira,4.07,True
52,48,2,2077-01-12,Terça-feira,4.07,True
52,48,2,2077-01-15,Sexta-feira,0.0,False
52,48,2,2077-01-16,Sábado,4.07,True
52,48,2,2077-01-17,Domingo,4.07,True
52,48,2,2077-01-18,Segunda-feira,4.07,True
52,48,2,2077-01-19,Terça-feira,4.07,True
52,48,2,2077-01-22,Sexta-feira,0.0,False
52,48,2,2077-01-23,Sábado,4.07,True
52,48,2,2077-01-25,Segunda-feira,4.07,True
52,48,2,2077-01-26,Terça-feira,4.07,True
52,48,2,2077-01-29,Sexta-feira,0.0,False
52,48,2,2077-01-30,Sábado,4.07,True
52,48,2,2077-01-31,Domingo,4.07,True
57,49,4,2077-01-01,Sexta-feira,5.0,True
57,49,4,2077-01-02,Sábado,5.0,True
57,49,4,2077-01-04,Segunda-feira,0.0,False
57,49,4,2077-01-05,Terça-feira,5.0,True
57,49,4,2077-01-07,Quinta-Feira,0.0,False
57,49,4,2077-01-08,Sexta-feira,5.0,True
57,49,4,2077-01-09,Sábado,5.0,True
