,lider,Agent_ID,nivel,Date,dias_semana,meta,trabalha
487,36,16,5,2077-01-23,Sábado,5.2,True
488,36,16,5,2077-01-24,Domingo,0.0,False
489,36,16,5,2077-01-25,Segunda-feira,5.2,True
490,36,16,5,2077-01-26,Terça-feira,5.2,True
491,36,16,5,2077-01-27,Quarta-feira,5.2,True
492,36,16,5,2077-01-28,Quinta-feira,0.0,False
493,36,16,5,2077-01-29,Sexta-feira,0.0,False
494,36,16,5,2077-01-30,Sábado,5.2,True
495,36,16,5,2077-01-31,Domingo,5.2,True
496,40,17,4,2077-01-01,Sexta-feira,3.75,True
497,40,17,4,2077-01-02,Sábado,3.75,True
498,40,17,4,2077-01-03,Domingo,0.0,False
499,40,17,4,2077-01-04,Segunda-feira,3.75,True
500,40,17,4,2077-01-05,Terça-feira,0.0,False
501,40,17,4,2077-01-06,Quarta-feira,3.75,True
502,40,17,4,2077-01-07,Quinta-feira,3.75,True
503,40,17,4,2077-01-08,Sexta-feira,3.75,True
504,40,17,4,2077-01-09,Sábado,3.75,True
505,40,17,4,2077-01-10,Domingo,0.0,False
506,40,17,4,2077-01-11,Segunda-feira,3.75,True
507,40,17,4,2077-01-12,Terça-feira,0.0,False
508,40,17,4,2077-01-13,Quarta-feira,3.75,True
509,40,17,4,2077-01-14,Quinta-feira,3.75,True
510,40,17,4,2077-01-15,Sexta-feira,3.75,True
511,40,17,4,2077-01-16,Sábado,3.75,True
512,40,17,4,2077-01-17,Domingo,0.0,False
513,40,17,4,2077-01-18,Segunda-feira,3.75,True
514,40,17,4,2077-01-19,Terça-feira,0.0,False
515,40,17,4,2077-01-20,Quarta-feira,3.75,True
516,40,17,4,2077-01-21,Quinta-feira,3.75,True
517,40,17,4,2077-01-22,Sexta-feira,3.75,True
518,40,17,4,2077-01-23,Sábado,3.75,True
519,40,17,4,2077-01-24,Domingo,0.0,False
520,40,17,4,2077-01-25,Segunda-feira,3.75,True
521,40,17,4,2077-01-26,Terça-feira,0.0,False
522,40,17,4,2077-01-27,Quarta-feira,3.75,True
523,40,17,4,2077-01-28,Quinta-feira,3.75,True
524,40,17,4,2077-01-29,Sexta-feira,3.75,True
525,40,17,4,2077-01-30,Sábado,3.75,True
526,40,17,4,2077-01-31,Domingo,0.0,False
527,24,18,2,2077-01-01,Sexta-feira,4.07,True
528,24,18,2,2077-01-02,Sábado,0.0,False
529,24,18,2,2077-01-03,Domingo,4.07,True
530,24,18,2,2077-01-04,Segunda-feira,4.07,True
531,24,18,2,2077-01-05,Terça-feira,0.0,False
532,24,18,2,2077-01-06,Quarta-feira,4.07,True
533,24,18,2,2077-01-07,Quinta-feira,4.07,True
534,24,18,2,2077-01-08,Sexta-feira,4.07,True
535,24,18,2,2077-01-09,Sábado,0.0,False
536,24,18,2,2077-01-10,Domingo,4.07,True
537,24,18,2,2077-01-11,Segunda-feira,4.07,True
538,24,18,2,2077-01-12,Terça-feira,0.0,False
539,24,18,2,2077-01-13,Quarta-feira,4.07,True
540,24,18,2,2077-01-14,Quinta-feira,4.07,True
541,24,18,2,2077-01-15,Sexta-feira,4.07,True
542,24,18,2,2077-01-16,Sábado,0.0,False
543,24,18,2,2077-01-17,Domingo,4.07,True
544,24,18,2,2077-01-18,Segunda-feira,4.07,True
545,24,18,2,2077-01-19,Terça-feira,0.0,False
546,24,18,2,2077-01-20,Quarta-feira,4.07,True
547,24,18,2,2077-01-21,Quinta-feira,4.07,True
548,24,18,2,2077-01-22,Sexta-feira,4.07,True
549,24,18,2,2077-01-23,Sábado,0.0,False
550,24,18,2,2077-01-24,Domingo,0.0,False
551,24,18,2,2077-01-25,Segunda-feira,4.07,True
552,24,18,2,2077-01-26,Terça-feira,0.0,False
553,24,18,2,2077-01-27,Quarta-feira,4.07,True
554,24,18,2,2077-01-28,Quinta-feira,4.07,True
555,24,18,2,2077-01-29,Sexta-feira,4.07,True
556,24,18,2,2077-01-30,Sábado,0.0,False
557,24,18,2,2077-01-31,Domingo,4.07,True
558,3,19,5,2077-01-01,Sexta-feira,0.0,False
559,3,19,5,2077-01-02,Sábado,3.9000000000000004,True
560,3,19,5,2077-01-03,Domingo,3.9000000000000004,True
561,3,19,5,2077-01-04,Segunda-feira,3.9000000000000004,True
562,3,19,5,2077-01-05,Terça-feira,0.0,False
563,3,19,5,2077-01-06,Quarta-feira,3.9000000000000004,True
564,3,19,5,2077-01-07,Quinta-feira,3.9000000000000004,True
565,3,19,5,2077-01-08,Sexta-feira,0.0,False
566,3,19,5,2077-01-09,Sábado,3.9000000000000004,True
567,3,19,5,2077-01-10,Domingo,3.9000000000000004,True
568,3,19,5,2077-01-11,Segunda-feira,3.9000000000000004,True
569,3,19,5,2077-01-12,Terça-feira,0.0,False
570,3,19,5,2077-01-13,Quarta-feira,3.9000000000000004,True
571,3,19,5,2077-01-14,Quinta-feira,3.9000000000000004,True
572,3,19,5,2077-01-15,Sexta-feira,0.0,False
573,3,19,5,2077-01-16,Sábado,3.9000000000000004,True
574,3,19,5,2077-01-17,Domingo,3.9000000000000004,True
575,3,19,5,2077-01-18,Segunda-feira,3.9000000000000004,True
576,3,19,5,2077-01-19,Terça-feira,0.0,False
577,3,19,5,2077-01-20,Quarta-feira,3.9000000000000004,True
578,3,19,5,2077-01-21,Quinta-feira,3.9000000000000004,True
579,3,19,5,2077-01-22,Sexta-feira,0.0,False
580,3,19,5,2077-01-23,Sábado,3.9000000000000004,True
581,3,19,5,2077-01-24,Domingo,0.0,False
582,3,19,5,2077-01-25,Segunda-feira,3.9000000000000004,True
583,3,19,5,2077-01-26,Terça-feira,0.0,False
584,3,19,5,2077-01-27,Quarta-feira,3.9000000000000004,True
585,3,19,5,2077-01-28,Quinta-feira,3.9000000000000004,True
586,3,19,5,2077-01-29,Sexta-feira,0.0,False
587,3,19,5,2077-01-30,Sábado,3.9000000000000004,True
588,3,19,5,2077-01-31,Domingo,3.9000000000000004,True
589,22,20,1,2077-01-01,Sexta-feira,4.0,True
590,22,20,1,2077-01-02,Sábado,4.0,True
591,22,20,1,2077-01-03,Domingo,0.0,False
592,22,20,1,2077-01-04,Segunda-feira,4.0,True
593,22,20,1,2077-01-05,Terça-feira,4.0,True
594,22,20,1,2077-01-06,Quarta-feira,4.0,True
595,22,20,1,2077-01-07,Quinta-feira,0.0,False
596,22,20,1,2077-01-08,Sexta-feira,4.0,True
597,22,20,1,2077-01-09,Sábado,4.0,True
598,22,20,1,2077-01-10,Domingo,0.0,False
599,22,20,1,2077-01-11,Segunda-feira,4.0,True
600,22,20,1,2077-01-12,Terça-feira,4.0,True
601,22,20,1,2077-01-13,Quarta-feira,4.0,True
602,22,20,1,2077-01-14,Quinta-feira,0.0,False
603,22,20,1,2077-01-15,Sexta-feira,4.0,True
604,22,20,1,2077-01-16,Sábado,4.0,True
605,22,20,1,2077-01-17,Domingo,0.0,False
606,22,20,1,2077-01-18,Segunda-feira,4.0,True
607,22,20,1,2077-01-19,Terça-feira,4.0,True
608,22,20,1,2077-01-20,Quarta-feira,4.0,True
609,22,20,1,2077-01-21,Quinta-feira,0.0,False
610,22,20,1,2077-01-22,Sexta-feira,4.0,True
611,22,20,1,2077-01-23,Sábado,4.0,True
612,22,20,1,2077-01-24,Domingo,0.0,False
613,22,20,1,2077-01-25,Segunda-feira,4.0,True
614,22,20,1,2077-01-26,Terça-feira,4.0,True
615,22,20,1,2077-01-27,Quarta-feira,4.0,True
616,22,20,1,2077-01-28,Quinta-feira,0.0,False
617,22,20,1,2077-01-29,Sexta-feira,4.0,True
618,22,20,1,2077-01-30,Sábado,4.0,True
619,22,20,1,2077-01-31,Domingo,0.0,False
620,53,21,3,2077-01-01,Sexta-feira,0.0,False
621,53,21,3,2077-01-02,Sábado,4.44,True
622,53,21,3,2077-01-03,Domingo,4.44,True
623,53,21,3,2077-01-04,Segunda-feira,4.44,True
624,53,21,3,2077-01-05,Terça-feira,4.44,True
625,53,21,3,2077-01-06,Quarta-feira,4.44,True
626,53,21,3,2077-01-07,Quinta-feira,0.0,False
627,53,21,3,2077-01-08,Sexta-feira,0.0,False
628,53,21,3,2077-01-09,Sábado,4.44,True
629,53,21,3,2077-01-10,Domingo,4.44,True
630,53,21,3,2077-01-11,Segunda-feira,4.44,True
631,53,21,3,2077-01-12,Terça-feira,4.44,True
632,53,21,3,2077-01-13,Quarta-feira,4.44,True
633,53,21,3,2077-01-14,Quinta-feira,0.0,False
634,53,21,3,2077-01-15,Sexta-feira,0.0,False
635,53,21,3,2077-01-16,Sábado,4.44,True
636,53,21,3,2077-01-17,Domingo,4.44,True
637,53,21,3,2077-01-18,Segunda-feira,4.44,True
638,53,21,3,2077-01-19,Terça-feira,4.44,True
639,53,21,3,2077-01-20,Quarta-feira,4.44,True
640,53,21,3,2077-01-21,Quinta-feira,0.0,False
641,53,21,3,2077-01-22,Sexta-feira,0.0,False
642,53,21,3,2077-01-23,Sábado,4.44,True
643,53,21,3,2077-01-24,Domingo,0.0,False
644,53,21,3,2077-01-25,Segunda-feira,4.44,True
645,53,21,3,2077-01-26,Terça-feira,4.44,True
646,53,21,3,2077-01-27,Quarta-feira,4.44,True
647,53,21,3,2077-01-28,Quinta-feira,0.0,False
648,53,21,3,2077-01-29,Sexta-feira,0.0,False
649,53,21,3,2077-01-30,Sábado,4.44,True
650,53,21,3,2077-01-31,Domingo,4.44,True
651,2,22,5,2077-01-01,Sexta-feira,5.2,True
652,2,22,5,2077-01-02,Sábado,5.2,True
653,2,22,5,2077-01-03,Domingo,5.2,True
654,2,22,5,2077-01-04,Segunda-feira,0.0,False
655,2,22,5,2077-01-05,Terça-feira,5.2,True
656,2,22,5,2077-01-06,Quarta-feira,0.0,False
657,2,22,5,2077-01-07,Quinta-feira,5.2,True
658,2,22,5,2077-01-08,Sexta-feira,5.2,True
659,2,22,5,2077-01-09,Sábado,5.2,True
660,2,22,5,2077-01-10,Domingo,5.2,True
661,2,22,5,2077-01-11,Segunda-feira,0.0,False
662,2,22,5,2077-01-12,Terça-feira,5.2,True
663,2,22,5,2077-01-13,Quarta-feira,0.0,False
664,2,22,5,2077-01-14,Quinta-feira,5.2,True
665,2,22,5,2077-01-15,Sexta-feira,5.2,True
666,2,22,5,2077-01-16,Sábado,5.2,True
667,2,22,5,2077-01-17,Domingo,5.2,True
668,2,22,5,2077-01-18,Segunda-feira,0.0,False
669,2,22,5,2077-01-19,Terça-feira,5.2,True
670,2,22,5,2077-01-20,Quarta-feira,0.0,False
671,2,22,5,2077-01-21,Quinta-feira,5.2,True
672,2,22,5,2077-01-22,Sexta-feira,5.2,True
673,2,22,5,2077-01-23,Sábado,5.2,True
674,2,22,5,2077-01-24,Domingo,0.0,False
675,2,22,5,2077-01-25,Segunda-feira,0.0,False
676,2,22,5,2077-01-26,Terça-feira,5.2,True
677,2,22,5,2077-01-27,Quarta-feira,0.0,False
678,2,22,5,2077-01-28,Quinta-feira,5.2,True
679,2,22,5,2077-01-29,Sexta-feira,5.2,True
680,2,22,5,2077-01-30,Sábado,5.2,True
681,2,22,5,2077-01-31,Domingo,5.2,True
682,24,23,5,2077-01-01,Sexta-feira,5.2,True
683,24,23,5,2077-01-02,Sábado,0.0,False
684,24,23,5,2077-01-03,Domingo,5.2,True
685,24,23,5,2077-01-04,Segunda-feira,5.2,True
686,24,23,5,2077-01-05,Terça-feira,5.2,True
687,24,23,5,2077-01-06,Quarta-feira,5.2,True
688,24,23,5,2077-01-07,Quinta-feira,0.0,False
689,24,23,5,2077-01-08,Sexta-feira,5.2,True
690,24,23,5,2077-01-09,Sábado,0.0,False
691,24,23,5,2077-01-10,Domingo,5.2,True
692,24,23,5,2077-01-11,Segunda-feira,5.2,True
693,24,23,5,2077-01-12,Terça-feira,5.2,True
694,24,23,5,2077-01-13,Quarta-feira,5.2,True
695,24,23,5,2077-01-14,Quinta-feira,0.0,False
696,24,23,5,2077-01-15,Sexta-feira,5.2,True
697,24,23,5,2077-01-16,Sábado,0.0,False
698,24,23,5,2077-01-17,Domingo,5.2,True
699,24,23,5,2077-01-18,Segunda-feira,5.2,True
700,24,23,5,2077-01-19,Terça-feira,5.2,True
701,24,23,5,2077-01-20,Quarta-feira,5.2,True
702,24,23,5,2077-01-21,Quinta-feira,0.0,False
703,24,23,5,2077-01-22,Sexta-feira,5.2,True
704,24,23,5,2077-01-23,Sábado,0.0,False
705,24,23,5,2077-01-24,Domingo,0.0,False
706,24,23,5,2077-01-25,Segunda-feira,5.2,True
707,24,23,5,2077-01-26,Terça-feira,5.2,True
708,24,23,5,2077-01-27,Quarta-feira,5.2,True
709,24,23,5,2077-01-28,Quinta-feira,0.0,False
710,24,23,5,2077-01-29,Sexta-feira,5.2,True
711,24,23,5,2077-01-30,Sábado,0.0,False
712,24,23,5,2077-01-31,Domingo,5.2,True
713,44,24,3,2077-01-01,Sexta-feira,3.5999999999999996,True
714,44,24,3,2077-01-02,Sábado,0.0,False
715,44,24,3,2077-01-03,Domingo,0.0,False
716,44,24,3,2077-01-04,Segunda-feira,3.5999999999999996,True
717,44,24,3,2077-01-05,Terça-feira,3.5999999999999996,True
718,44,24,3,2077-01-06,Quarta-feira,3.5999999999999996,True
719,44,24,3,2077-01-07,Quinta-feira,3.5999999999999996,True
720,44,24,3,2077-01-08,Sexta-feira,3.5999999999999996,True
721,44,24,3,2077-01-09,Sábado,0.0,False
722,44,24,3,2077-01-10,Domingo,0.0,False
723,44,24,3,2077-01-11,Segunda-feira,3.5999999999999996,True
724,44,24,3,2077-01-12,Terça-feira,3.5999999999999996,True
725,44,24,3,2077-01-13,Quarta-feira,3.5999999999999996,True
726,44,24,3,2077-01-14,Quinta-feira,3.5999999999999996,True
727,44,24,3,2077-01-15,Sexta-feira,3.5999999999999996,True
728,44,24,3,2077-01-16,Sábado,0.0,False
729,44,24,3,2077-01-17,Domingo,0.0,False
730,44,24,3,2077-01-18,Segunda-feira,3.5999999999999996,True
731,44,24,3,2077-01-19,Terça-feira,3.5999999999999996,True
732,44,24,3,2077-01-20,Quarta-feira,3.5999999999999996,True
733,44,24,3,2077-01-21,Quinta-feira,3.5999999999999996,True
734,44,24,3,2077-01-22,Sexta-feira,3.5999999999999996,True
735,44,24,3,2077-01-23,Sábado,0.0,False
736,44,24,3,2077-01-24,Domingo,0.0,False
737,44,24,3,2077-01-25,Segunda-feira,3.5999999999999996,True
738,44,24,3,2077-01-26,Terça-feira,3.5999999999999996,True
739,44,24,3,2077-01-27,Quarta-feira,3.5999999999999996,True
740,44,24,3,2077-01-28,Quinta-feira,3.5999999999999996,True
741,44,24,3,2077-01-29,Sexta-feira,3.5999999999999996,True
742,44,24,3,2077-01-30,Sábado,0.0,False
743,44,24,3,2077-01-31,Domingo,0.0,False
744,30,25,5,2077-01-01,Sexta-feira,0.0,False
745,30,25,5,2077-01-02,Sábado,0.0,False
746,30,25,5,2077-01-03,Domingo,5.2,True
747,30,25,5,2077-01-04,Segunda-feira,5.2,True
748,30,25,5,2077-01-05,Terça-feira,5.2,True
749,30,25,5,2077-01-06,Quarta-feira,5.2,True
750,30,25,5,2077-01-07,Quinta-feira,5.2,True
751,30,25,5,2077-01-08,Sexta-feira,0.0,False
752,30,25,5,2077-01-09,Sábado,0.0,False
753,30,25,5,2077-01-10,Domingo,5.2,True
754,30,25,5,2077-01-11,Segunda-feira,5.2,True
755,30,25,5,2077-01-12,Terça-feira,5.2,True
756,30,25,5,2077-01-13,Quarta-feira,5.2,True
757,30,25,5,2077-01-14,Quinta-feira,5.2,True
758,30,25,5,2077-01-15,Sexta-feira,0.0,False
759,30,25,5,2077-01-16,Sábado,0.0,False
760,30,25,5,2077-01-17,Domingo,5.2,True
761,30,25,5,2077-01-18,Segunda-feira,5.2,True
762,30,25,5,2077-01-19,Terça-feira,5.2,True
763,30,25,5,2077-01-20,Quarta-feira,5.2,True
764,30,25,5,2077-01-21,Quinta-feira,5.2,True
765,30,25,5,2077-01-22,Sexta-feira,0.0,False
766,30,25,5,2077-01-23,Sábado,0.0,False
767,30,25,5,2077-01-24,Domingo,0.0,False
768,30,25,5,2077-01-25,Segunda-feira,5.2,True
769,30,25,5,2077-01-26,Terça-feira,5.2,True
770,30,25,5,2077-01-27,Quarta-feira,5.2,True
771,30,25,5,2077-01-28,Quinta-feira,5.2,True
772,30,25,5,2077-01-29,Sexta-feira,0.0,False
773,30,25,5,2077-01-30,Sábado,0.0,False
774,30,25,5,2077-01-31,Domingo,5.2,True
775,38,26,1,2077-01-01,Sexta-feira,3.0,True
776,38,26,1,2077-01-02,Sábado,0.0,False
777,38,26,1,2077-01-03,Domingo,0.0,False
778,38,26,1,2077-01-04,Segunda-feira,3.0,True
779,38,26,1,2077-01-05,Terça-feira,3.0,True
780,38,26,1,2077-01-06,Quarta-feira,3.0,True
781,38,26,1,2077-01-07,Quinta-feira,3.0,True
782,38,26,1,2077-01-08,Sexta-feira,3.0,True
783,38,26,1,2077-01-09,Sábado,0.0,False
784,38,26,1,2077-01-10,Domingo,0.0,False
785,38,26,1,2077-01-11,Segunda-feira,3.0,True
786,38,26,1,2077-01-12,Terça-feira,3.0,True
787,38,26,1,2077-01-13,Quarta-feira,3.0,True
788,38,26,1,2077-01-14,Quinta-feira,3.0,True
789,38,26,1,2077-01-15,Sexta-feira,3.0,True
790,38,26,1,2077-01-16,Sábado,0.0,False
791,38,26,1,2077-01-17,Domingo,0.0,False
792,38,26,1,2077-01-18,Segunda-feira,3.0,True
793,38,26,1,2077-01-19,Terça-feira,3.0,True
794,38,26,1,2077-01-20,Quarta-feira,3.0,True
795,38,26,1,2077-01-21,Quinta-feira,3.0,True
796,38,26,1,2077-01-22,Sexta-feira,3.0,True
797,38,26,1,2077-01-23,Sábado,0.0,False
798,38,26,1,2077-01-24,Domingo,0.0,False
799,38,26,1,2077-01-25,Segunda-feira,3.0,True
800,38,26,1,2077-01-26,Terça-feira,3.0,True
801,38,26,1,2077-01-27,Quarta-feira,3.0,True
802,38,26,1,2077-01-28,Quinta-feira,3.0,True
803,38,26,1,2077-01-29,Sexta-feira,3.0,True
804,38,26,1,2077-01-30,Sábado,0.0,False
805,38,26,1,2077-01-31,Domingo,0.0,False
806,2,27,1,2077-01-01,Sexta-feira,3.7,True
807,2,27,1,2077-01-02,Sábado,3.7,True
808,2,27,1,2077-01-03,Domingo,3.7,True
809,2,27,1,2077-01-04,Segunda-feira,0.0,False
810,2,27,1,2077-01-05,Terça-feira,0.0,False
811,2,27,1,2077-01-06,Quarta-feira,3.7,True
812,2,27,1,2077-01-07,Quinta-feira,3.7,True
813,2,27,1,2077-01-08,Sexta-feira,3.7,True
814,2,27,1,2077-01-09,Sábado,3.7,True
815,2,27,1,2077-01-10,Domingo,3.7,True
816,2,27,1,2077-01-11,Segunda-feira,0.0,False
817,2,27,1,2077-01-12,Terça-feira,0.0,False
818,2,27,1,2077-01-13,Quarta-feira,3.7,True
819,2,27,1,2077-01-14,Quinta-feira,3.7,True
820,2,27,1,2077-01-15,Sexta-feira,3.7,True
821,2,27,1,2077-01-16,Sábado,3.7,True
822,2,27,1,2077-01-17,Domingo,3.7,True
823,2,27,1,2077-01-18,Segunda-feira,0.0,False
824,2,27,1,2077-01-19,Terça-feira,0.0,False
825,2,27,1,2077-01-20,Quarta-feira,3.7,True
826,2,27,1,2077-01-21,Quinta-feira,3.7,True
827,2,27,1,2077-01-22,Sexta-feira,3.7,True
828,2,27,1,2077-01-23,Sábado,3.7,True
829,2,27,1,2077-01-24,Domingo,0.0,False
830,2,27,1,2077-01-25,Segunda-feira,0.0,False
831,2,27,1,2077-01-26,Terça-feira,0.0,False
832,2,27,1,2077-01-27,Quarta-feira,3.7,True
833,2,27,1,2077-01-28,Quinta-feira,3.7,True
834,2,27,1,2077-01-29,Sexta-feira,3.7,True
835,2,27,1,2077-01-30,Sábado,3.7,True
836,2,27,1,2077-01-31,Domingo,3.7,True
837,60,28,3,2077-01-01,Sexta-feira,3.5999999999999996,True
838,60,28,3,2077-01-02,Sábado,0.0,False
839,60,28,3,2077-01-03,Domingo,3.5999999999999996,True
840,60,28,3,2077-01-04,Segunda-feira,3.5999999999999996,True
841,60,28,3,2077-01-05,Terça-feira,0.0,False
842,60,28,3,2077-01-06,Quarta-feira,3.5999999999999996,True
843,60,28,3,2077-01-07,Quinta-feira,3.5999999999999996,True
844,60,28,3,2077-01-08,Sexta-feira,3.5999999999999996,True
845,60,28,3,2077-01-09,Sábado,0.0,False
846,60,28,3,2077-01-10,Domingo,3.5999999999999996,True
847,60,28,3,2077-01-11,Segunda-feira,3.5999999999999996,True
848,60,28,3,2077-01-12,Terça-feira,0.0,False
849,60,28,3,2077-01-13,Quarta-feira,3.5999999999999996,True
850,60,28,3,2077-01-14,Quinta-feira,3.5999999999999996,True
851,60,28,3,2077-01-15,Sexta-feira,3.5999999999999996,True
852,60,28,3,2077-01-16,Sábado,0.0,False
853,60,28,3,2077-01-17,Domingo,3.5999999999999996,True
854,60,28,3,2077-01-18,Segunda-feira,3.5999999999999996,True
855,60,28,3,2077-01-19,Terça-feira,0.0,False
856,60,28,3,2077-01-20,Quarta-feira,3.5999999999999996,True
857,60,28,3,2077-01-21,Quinta-feira,3.5999999999999996,True
858,60,28,3,2077-01-22,Sexta-feira,3.5999999999999996,True
859,60,28,3,2077-01-23,Sábado,0.0,False
860,60,28,3,2077-01-24,Domingo,0.0,False
861,60,28,3,2077-01-25,Segunda-feira,3.5999999999999996,True
862,60,28,3,2077-01-26,Terça-feira,0.0,False
863,60,28,3,2077-01-27,Quarta-feira,3.5999999999999996,True
864,60,28,3,2077-01-28,Quinta-feira,3.5999999999999996,True
865,60,28,3,2077-01-29,Sexta-feira,3.5999999999999996,True
866,60,28,3,2077-01-30,Sábado,0.0,False
867,60,28,3,2077-01-31,Domingo,3.5999999999999996,True
868,21,29,4,2077-01-01,Sexta-feira,4.625,True
869,21,29,4,2077-01-02,Sábado,0.0,False
870,21,29,4,2077-01-03,Domingo,0.0,False
871,21,29,4,2077-01-04,Segunda-feira,4.625,True
872,21,29,4,2077-01-05,Terça-feira,4.625,True
873,21,29,4,2077-01-06,Quarta-feira,4.625,True
874,21,29,4,2077-01-07,Quinta-feira,4.625,True
875,21,29,4,2077-01-08,Sexta-feira,4.625,True
876,21,29,4,2077-01-09,Sábado,0.0,False
877,21,29,4,2077-01-10,Domingo,0.0,False
878,21,29,4,2077-01-11,Segunda-feira,4.625,True
879,21,29,4,2077-01-12,Terça-feira,4.625,True
880,21,29,4,2077-01-13,Quarta-feira,4.625,True
881,21,29,4,2077-01-14,Quinta-feira,4.625,True
882,21,29,4,2077-01-15,Sexta-feira,4.625,True
883,21,29,4,2077-01-16,Sábado,0.0,False
884,21,29,4,2077-01-17,Domingo,0.0,False
885,21,29,4,2077-01-18,Segunda-feira,4.625,True
886,21,29,4,2077-01-19,Terça-feira,4.625,True
887,21,29,4,2077-01-20,Quarta-feira,4.625,True
888,21,29,4,2077-01-21,Quinta-feira,4.625,True
889,21,29,4,2077-01-22,Sexta-feira,4.625,True
890,21,29,4,2077-01-23,Sábado,0.0,False
891,21,29,4,2077-01-24,Domingo,0.0,False
892,21,29,4,2077-01-25,Segunda-feira,4.625,True
893,21,29,4,2077-01-26,Terça-feira,4.625,True
894,21,29,4,2077-01-27,Quarta-feira,4.625,True
895,21,29,4,2077-01-28,Quinta-feira,4.625,True
896,21,29,4,2077-01-29,Sexta-feira,4.625,True
897,21,29,4,2077-01-30,Sábado,0.0,False
898,21,29,4,2077-01-31,Domingo,0.0,False
899,33,30,2,2077-01-01,Sexta-feira,0.0,False
900,33,30,2,2077-01-02,Sábado,3.3000000000000003,True
901,33,30,2,2077-01-03,Domingo,3.3000000000000003,True
902,33,30,2,2077-01-04,Segunda-feira,3.3000000000000003,True
903,33,30,2,2077-01-05,Terça-feira,3.3000000000000003,True
904,33,30,2,2077-01-06,Quarta-feira,0.0,False
905,33,30,2,2077-01-07,Quinta-feira,3.3000000000000003,True
906,33,30,2,2077-01-08,Sexta-feira,0.0,False
907,33,30,2,2077-01-09,Sábado,3.3000000000000003,True
908,33,30,2,2077-01-10,Domingo,3.3000000000000003,True
909,33,30,2,2077-01-11,Segunda-feira,3.3000000000000003,True
910,33,30,2,2077-01-12,Terça-feira,3.3000000000000003,True
911,33,30,2,2077-01-13,Quarta-feira,0.0,False
912,33,30,2,2077-01-14,Quinta-feira,3.3000000000000003,True
913,33,30,2,2077-01-15,Sexta-feira,0.0,False
914,33,30,2,2077-01-16,Sábado,3.3000000000000003,True
915,33,30,2,2077-01-17,Domingo,3.3000000000000003,True
916,33,30,2,2077-01-18,Segunda-feira,3.3000000000000003,True
917,33,30,2,2077-01-19,Terça-feira,3.3000000000000003,True
918,33,30,2,2077-01-20,Quarta-feira,0.0,False
919,33,30,2,2077-01-21,Quinta-feira,3.3000000000000003,True
920,33,30,2,2077-01-22,Sexta-feira,0.0,False
921,33,30,2,2077-01-23,Sábado,3.3000000000000003,True
922,33,30,2,2077-01-24,Domingo,0.0,False
923,33,30,2,2077-01-25,Segunda-feira,3.3000000000000003,True
924,33,30,2,2077-01-26,Terça-feira,3.3000000000000003,True
925,33,30,2,2077-01-27,Quarta-feira,0.0,False
926,33,30,2,2077-01-28,Quinta-feira,3.3000000000000003,True
927,33,30,2,2077-01-29,Sexta-feira,0.0,False
928,33,30,2,2077-01-30,Sábado,3.3000000000000003,True
929,33,30,2,2077-01-31,Domingo,3.3000000000000003,True
930,12,31,4,2077-01-01,Sexta-feira,5.0,True
931,12,31,4,2077-01-02,Sábado,0.0,False
932,12,31,4,2077-01-03,Domingo,5.0,True
933,12,31,4,2077-01-04,Segunda-feira,5.0,True
934,12,31,4,2077-01-05,Terça-feira,5.0,True
935,12,31,4,2077-01-06,Quarta-feira,5.0,True
936,12,31,4,2077-01-07,Quinta-feira,0.0,False
937,12,31,4,2077-01-08,Sexta-feira,5.0,True
938,12,31,4,2077-01-09,Sábado,0.0,False
939,12,31,4,2077-01-10,Domingo,5.0,True
940,12,31,4,2077-01-11,Segunda-feira,5.0,True
941,12,31,4,2077-01-12,Terça-feira,5.0,True
942,12,31,4,2077-01-13,Quarta-feira,5.0,True
943,12,31,4,2077-01-14,Quinta-feira,0.0,False
944,12,31,4,2077-01-15,Sexta-feira,5.0,True
945,12,31,4,2077-01-16,Sábado,0.0,False
946,12,31,4,2077-01-17,Domingo,5.0,True
947,12,31,4,2077-01-18,Segunda-feira,5.0,True
948,12,31,4,2077-01-19,Terça-feira,5.0,True
949,12,31,4,2077-01-20,Quarta-feira,5.0,True
950,12,31,4,2077-01-21,Quinta-feira,0.0,False
951,12,31,4,2077-01-22,Sexta-feira,5.0,True
952,12,31,4,2077-01-23,Sábado,0.0,False
953,12,31,4,2077-01-24,Domingo,0.0,False
954,12,31,4,2077-01-25,Segunda-feira,5.0,True
955,12,31,4,2077-01-26,Terça-feira,5.0,True
956,12,31,4,2077-01-27,Quarta-feira,5.0,True
957,12,31,4,2077-01-28,Quinta-feira,0.0,False
958,12,31,4,2077-01-29,Sexta-feira,5.0,True
959,12,31,4,2077-01-30,Sábado,0.0,False
960,12,31,4,2077-01-31,Domingo,5.0,True
961,58,32,5,2077-01-01,Sexta-feira,3.9000000000000004,True
962,58,32,5,2077-01-02,Sábado,3.9000000000000004,True
963,58,32,5,2077-01-03,Domingo,3.9000000000000004,True
964,58,32,5,2077-01-04,Segunda-feira,0.0,False
965,58,32,5,2077-01-05,Terça-feira,0.0,False
966,58,32,5,2077-01-06,Quarta-feira,3.9000000000000004,True
967,58,32,5,2077-01-07,Quinta-feira,3.9000000000000004,True
968,58,32,5,2077-01-08,Sexta-feira,3.9000000000000004,True
969,58,32,5,2077-01-09,Sábado,3.9000000000000004,True
970,58,32,5,2077-01-10,Domingo,3.9000000000000004,True
